"","V1","V2","V3","V4","V5","V6","V7"
"1",1,0.185063090638455,0.664993429034885,-0.116888660178808,0.189598476692365,0.739561488577526,-0.126734332559322
"2",2,-0.0584681544461071,-1.05299199835904,-1.04432118301231,-0.0564384490813334,-1.02353309874091,-1.02866327462388
"3",3,-0.263010000851625,-0.813211207394069,1.55447598304751,-0.305146940987436,-0.816007888455189,1.50319932678427
"4",4,-1.07134859443592,-0.00264823823235552,-0.974337379873663,-1.00808206258119,-0.00246700284405323,-0.941873596696755
"5",5,0.420790728514919,-0.451437455103145,-0.386172749661646,0.421451283923966,-0.526360036829506,-0.392006708461191
"6",6,-0.634844850857817,0.496567654409114,-0.266694525093896,-0.57170783304281,0.499596574567535,-0.28350781778917
"7",7,1.11468229104259,-0.198522245789072,-0.324746430556391,1.22547167720645,-0.190334760883642,-0.312663522078165
"8",8,1.02214342032334,-0.333742896144437,-2.02134177458872,0.937444328642573,-0.359501991806466,-2.03320981083415
"9",9,-0.524718067259793,-1.24316495814201,1.26510409641482,-0.530975528018571,-1.18784137481701,1.16548679083459
"10",10,-0.844036940739293,0.173426203117842,-1.72153492252963,-0.813630274542383,0.201750908973688,-1.68525977590545
"11",11,-0.0157271821477555,-1.04111636854004,-1.89713776402183,-0.0152005759162175,-1.08455095600855,-1.93356102180097
"12",12,0.753092844929799,-0.997054832122238,-1.49984160684987,0.727344565181207,-0.875631306214218,-1.51781127165636
"13",13,0.257011465099685,0.674923677411648,-1.32348004490862,0.323173279104855,0.651860573244521,-1.30622310254237
"14",14,0.293133023088051,-2.45360477345406,0.100703586348011,0.300404070461706,-2.85988573683579,0.0996938427437638
"15",15,-0.0909754641556894,0.999139711019535,-0.816579962781289,-0.0974877915065669,1.00889530104748,-0.838780952229211
"16",16,1.923544789475,0.884426440512288,-1.3096432181558,1.83796374337373,0.859731689314956,-1.2966456664613
"17",17,-0.597504319556864,0.369691454947922,-1.04024657286843,-0.613847428285883,0.40629608779787,-1.01006072452916
"18",18,-0.999951711255371,0.142572422361946,-0.280944914691492,-1.04957821812626,0.156415618740334,-0.284096573626312
"19",19,-0.296562616205669,0.314149784990985,-1.93242203458254,-0.302371877293692,0.30578199515169,-1.85710514570724
"20",20,2.29388753200324,-0.592380190615848,-1.24554185351078,2.28144636834522,-0.606967549009058,-1.21694420881687
"21",21,-0.217575629566031,0.790166418534933,-0.574231473102498,-0.216723042362685,0.80632299856331,-0.573750059445076
"22",22,0.538300655669796,1.00080516986032,-1.55709557060169,0.529886074974115,0.971037745240419,-1.62741089855886
"23",23,-1.50644235577163,0.027812965109454,0.221339078104558,-1.47842712932761,0.030350014169557,0.215015480438633
"24",24,-1.16386142716907,-1.74335632182003,0.184918011052299,-1.22734669233251,-1.81122004429342,0.187672263476526
"25",25,-2.20234174486057,-2.01198177071053,-1.27285646470774,-2.22170172017652,-1.89951433213334,-1.21093908391116
"26",26,-0.920770807078819,0.463093259845958,0.729007344461596,-0.947662477758364,0.473705912715594,0.765454526861167
"27",27,1.23065803324411,0.97458976351263,1.08852617487636,1.38583272501937,1.07063709610972,1.04154853624756
"28",28,0.429123971759808,-0.921624388006312,-0.928592662198375,0.405046899236512,-0.915004576116279,-0.866722704075461
"29",29,-0.673539073488293,-1.27644201832961,-1.61690278111258,-0.826696862411816,-1.43049063226614,-1.80956811137109
"30",30,-1.45103503161054,-1.93109080278947,-0.0712304853735487,-1.63241455239932,-2.17755656345834,-0.0737363008449418
"31",31,1.42203089483035,-0.55819553121864,-1.0510244124658,1.46754226697918,-0.551931877459894,-1.11848657941505
"32",32,-0.148851113774759,2.65577734982836,-0.359880821669798,-0.135299058315546,2.54440653923509,-0.355050166724668
"33",33,0.779572905951247,0.268599478244698,-2.20306886798625,0.77725223596942,0.24301661155221,-2.22326778034871
"34",34,0.65882225520057,-0.294105141949814,0.276150609851813,0.632278224293218,-0.280822589597717,0.259195421318915
"35",35,-1.34898681238034,2.8009022712162,0.538001589638552,-1.26687428148397,3.07129908927013,0.554984221110335
"36",36,0.683934070398304,-0.0860100632104446,-0.270257504190973,0.65749082018844,-0.0940468251958159,-0.25617815462394
"37",37,-0.288255201519947,0.152007048584621,1.92375203818682,-0.34359769203536,0.148855350682183,1.95761547402412
"38",38,-1.58521619818633,0.113813926445157,-0.571031466251255,-1.58966675590842,0.095659141771152,-0.522366921424566
"39",39,0.855253545868373,0.452127926598004,-1.02714001407182,0.811681980095532,0.428566319525234,-1.02110747040931
"40",40,-0.011327116239257,-0.48774166437027,0.583338896148051,-0.0118679993170828,-0.451296447052108,0.564636893879425
"41",41,-2.31745225767331,-0.974318521281703,-0.608793742587709,-2.48646986582861,-0.920659910297014,-0.616052736557038
"42",42,1.54847456464925,1.45300096440624,0.339764441788985,1.33527950506753,1.40479835634088,0.338060616667979
"43",43,-1.08020080075091,0.432592925315077,1.62978404034951,-1.1565801807675,0.380790558763099,1.60999446051529
"44",44,1.97729584023954,-0.284213315886748,-0.663172475706043,1.82388063035052,-0.273826650148836,-0.630762782592429
"45",45,-1.63224810182397,-0.684975316119001,0.475470098605852,-1.52152901519451,-0.707282353712753,0.490929266120201
"46",46,0.667926578639546,-0.423531895746146,-0.199913156947196,0.747853064380161,-0.42587262070878,-0.212903422305261
"47",47,0.780437820605744,-0.318884914535103,0.44036924601596,0.896435516885272,-0.349907938357069,0.474810215752032
"48",48,0.622697253212837,-0.437100786066852,-0.226438889190818,0.552955521432327,-0.423454757239611,-0.204987124436998
"49",49,-1.74661552171796,-0.722909037703377,0.255584043875079,-1.73359488492123,-0.848860666110352,0.273336374420735
"50",50,1.62606832784859,0.774424993101285,-0.718616886968438,1.68465479618121,0.81934092616203,-0.712871906526759
"51",51,1.00095180798455,0.452902767482515,1.14722310828135,0.805788578548864,0.461229375863831,1.17968325917973
"52",52,0.760099020662119,0.825413827136304,0.898178311930287,0.765551622501786,0.940986822367319,0.915128660118724
"53",53,1.39977916931786,-1.47349258971773,-0.550422167026509,1.30169378489774,-1.44110143416731,-0.605519264000412
"54",54,0.261057448022438,-1.02142206920844,-0.110782905014092,0.263412605365648,-1.17363958025036,-0.104917256492593
"55",55,-0.285283596382589,-0.607574387733524,0.0722294066816393,-0.287815123628654,-0.59409382731135,0.0700711072253464
"56",56,1.25725173428377,-0.573268254989781,-0.882780014444253,1.15740784474339,-0.585689793656601,-0.838801701495141
"57",57,1.61758008371175,-0.239288623734807,0.439159028418936,1.86708517661557,-0.24082172392486,0.412247460435738
"58",58,0.438448044559653,0.977831876751831,-0.893775526299074,0.406279676069001,0.922180407565184,-0.872721504944246
"59",59,1.33457020266475,-0.145824274767351,0.668529362284942,1.42621016418606,-0.150004301992102,0.670496760324953
"60",60,0.235068126262492,-0.419354074409313,-0.496559959889507,0.239312481430886,-0.462738399935467,-0.535879089435836
"61",61,-0.263360061505125,-0.0467544726329489,-0.503855870539199,-0.240064243863875,-0.0509254337808881,-0.500768248966886
"62",62,0.274088301767919,-0.0723710037481205,-0.150692024378706,0.263842669405707,-0.0688029242719896,-0.153093505656184
"63",63,0.116322853562592,-1.25710869946227,-1.14093059392733,0.108646942811532,-1.53677707465513,-1.05118646556112
"64",64,1.30284913541993,1.2954882123592,0.822886288894187,1.32621820432324,1.3186218391153,0.831704790896931
"65",65,1.96482189686676,-1.45371643046731,0.579589679468954,2.29301908393371,-1.49388984981612,0.580726853441362
"66",66,-1.07928247654306,0.277483337738459,0.776974993684132,-1.01809478200044,0.24657688531621,0.755715564981739
"67",67,1.00448311078386,-0.0174645509450267,0.0957194136121066,0.908843120492266,-0.0167120341296601,0.0923464176866881
"68",68,0.257053791264218,-0.438331544651791,0.100438029814983,0.254802250032235,-0.397402930534405,0.103457212755727
"69",69,-0.494371986153095,-1.04257584170862,-0.510613407562028,-0.492162565898898,-1.00000295416942,-0.520365709474844
"70",70,1.1250929894266,0.666179807454969,0.0881371531188624,0.904021777148637,0.567804829967134,0.0829921324268143
"71",71,-1.24155629291707,-0.596907415145301,0.659197262121728,-1.13793920226721,-0.571336644710845,0.703470540935176
"72",72,-0.152532451028216,0.417996870455393,1.05482436990416,-0.143071831021969,0.429900773952251,1.04403701576102
"73",73,0.0557770106742733,-0.0349085199936883,-0.162825602486991,0.0590320223218753,-0.0355255445425068,-0.161830541710309
"74",74,0.453908304309199,1.41695173634358,-1.02198352667055,0.420826341832487,1.44481371935182,-1.0972963547828
"75",75,-0.0565654415629431,0.121494654224752,0.0386256876467682,-0.0546774658709121,0.113801404624417,0.0413851532506347
"76",76,0.0892305003495749,0.247334634021966,0.238688123215586,0.0907524624075593,0.258973288992961,0.240232671643928
"77",77,0.300150180473402,-1.05515556168688,-0.0181666072839132,0.267645430480308,-1.01222641588505,-0.017269892393041
"78",78,-1.39775578744732,-1.14897957191441,-0.186035240649205,-1.44228319537289,-1.18639072682191,-0.186054543170032
"79",79,-0.67900052198787,-0.402216817183953,1.33137683308368,-0.641313655515686,-0.400841354871661,1.29366582872692
"80",80,0.944296712161663,1.56198554639546,-0.234876939638007,0.847169563681903,1.50608772116471,-0.221534209912782
"81",81,0.227193932536237,1.15200477561196,0.673514387098459,0.202395779319079,1.17772639461184,0.679491683538337
"82",82,0.964054281639456,1.15343491777124,-0.934780450221152,0.870158141874764,1.18987137890478,-0.920607560430082
"83",83,-0.320761740947724,-1.2493869503172,1.69389423976322,-0.34208429686563,-1.27097578285164,1.51848388843557
"84",84,-0.338236657150576,-0.2746557991159,1.86743023511073,-0.334038057195396,-0.299695721735124,1.88296790004769
"85",85,1.6198779838636,0.244474323571489,0.549321772360626,1.7143254732519,0.236080589655881,0.530669243911177
"86",86,0.170455956045823,0.246719855068242,1.22071789615147,0.142205175218236,0.223692831333995,1.15040066500476
"87",87,1.4137256696476,-0.638739586834118,-2.72493725498437,1.56073616610867,-0.643481229184762,-2.45568623363842
"88",88,2.05971017859409,-1.27416371719888,1.49980268188367,1.83853510677598,-1.33856509114905,1.4985018502069
"89",89,-0.867569919931775,0.102104422291375,-0.50550918451929,-0.818298839372088,0.108117577156105,-0.521029595323558
"90",90,-1.04861369851589,0.379673462550595,-0.0720613301936656,-0.981744342267809,0.326611367682653,-0.0731607380017482
"91",91,0.811168159969292,1.08075917386674,-0.56009940475975,0.859396901056605,1.06712133184862,-0.582450349321758
"92",92,0.724334126622342,0.175173363210561,0.866766075297508,0.708193729428975,0.178323102933738,1.00709307331194
"93",93,1.61559101342424,0.518965586682292,0.883337537586296,1.76387356917381,0.513610966346169,0.89736583409946
"94",94,0.507448715760874,0.0518188939134918,-0.209004425359916,0.497185034642447,0.0507677254971114,-0.214399490383159
"95",95,2.61335092757059,-1.45448706989802,-0.931132791004012,2.25204964519247,-1.40208526393594,-0.90061655514639
"96",96,3.48993170919324,0.974133470566959,0.0719805153411583,3.70755699961492,1.04360160629191,0.0821556135653682
"97",97,0.937265390530294,-1.81324061278055,2.21976253417945,1.03860410817776,-1.82036606156287,2.2212782261716
"98",98,0.0196810255349058,1.00033825374964,-0.205813513366651,0.0198990137861431,1.03860262986951,-0.19701292268731
"99",99,-0.267690892887769,-1.95818040703711,-0.925829171695266,-0.296211433681696,-2.01699996024535,-0.938899354305042
"100",100,-0.852042816226278,0.825909361416936,-0.334448145342481,-0.826283420539131,0.918381835690576,-0.343216360764836
"101",101,-1.12252673694469,0.310399110255433,-0.96801316599524,-0.925223065914185,0.269851489971391,-0.990689658817735
"102",102,-1.48763721204152,-0.774792169919266,-0.995646205831049,-1.41099473269849,-0.684653744670098,-0.961053938209329
"103",103,2.8310405949644,-1.88652140025741,-0.0411663332420243,2.50150894851172,-1.87120478325879,-0.0420011397679275
"104",104,0.287899085685885,-0.180210511852535,-0.173947540519424,0.277028064725694,-0.187210790103478,-0.161441906172115
"105",105,-1.1452568107803,0.452730434881208,-0.275574945774559,-1.10939229165871,0.426428116019975,-0.27917230115907
"106",106,0.57119767787975,0.607955693569309,0.0804165871745125,0.567047035916356,0.631298681994788,0.082717093340575
"107",107,-1.69581207707198,-0.280614509178343,-0.992678468073522,-1.90949856266443,-0.266335933707846,-0.888311668353866
"108",108,1.12855888534379,0.174261021308621,-0.515547502934593,1.10663599668934,0.175049909513193,-0.502447801209193
"109",109,-0.8910895031292,1.26256153389061,0.513565130326766,-0.822141455653828,1.34246771092505,0.49969707960849
"110",110,1.32952025846946,1.39042085225137,0.600831475986217,1.28281672493818,1.32353349748755,0.571998074101563
"111",111,-0.877328554940286,1.09249910446252,-0.0540366297079218,-0.697670576545149,1.10933894136169,-0.0543467735268215
"112",112,1.1379945381108,1.15392856278017,0.0614035155289408,0.940087766701368,1.19615477108758,0.0654307562090412
"113",113,0.420839446206578,0.136761294244381,1.01097027161142,0.387558633706979,0.139971912166984,0.947179432736736
"114",114,-0.91085060192388,0.357650649055286,1.4465583351073,-0.897076104166285,0.394608202644305,1.60261530911256
"115",115,-1.63996962466937,0.674271278717131,0.0616668131649514,-1.51189900483187,0.728449849475905,0.0609443758214949
"116",116,0.685074541981158,-1.01768268596044,-0.448439230849083,0.796895284771281,-1.12459249133051,-0.475108182895542
"117",117,-0.235518298524473,-0.817230264112838,-1.19774615342239,-0.24955140256257,-0.837517706699896,-1.2302441827275
"118",118,-0.0297778818065402,-0.087312718061716,0.757610110702103,-0.0303277042546187,-0.0869445352139286,0.762421250110313
"119",119,-0.600168383884297,0.799192249497762,-0.459284910898277,-0.604566265267933,0.858044489613446,-0.429136200278038
"120",120,-0.81331127121013,0.794895198398508,-2.72090048149509,-0.865802592023377,0.894575286267837,-2.63050838650126
"121",121,-1.79546803234275,0.515528170471502,1.75574849303293,-1.77654734161566,0.528348714546836,1.72921551071852
"122",122,-0.0420013095009282,-2.51031325552804,0.833854089165952,-0.0435547977753209,-2.51935742697852,0.840360434802476
"123",123,1.14726190359821,0.219960441750224,-0.185907340935279,1.06410487748019,0.218356272718276,-0.190252140745416
"124",124,0.230518569737341,-0.202526412972227,-0.109623769884414,0.231141871997758,-0.190092657773776,-0.12119293835615
"125",125,1.83995971928553,1.46080488155183,-1.62744780111556,1.99601959928219,1.40836075147154,-1.57463156750386
"126",126,-0.350472767743436,-0.613749127982696,0.739555932666801,-0.293574041049514,-0.533032078148465,0.735468286118178
"127",127,1.40603958863598,0.391430419885972,-0.585362859554062,1.52724804250037,0.398207914316852,-0.5790054950379
"128",128,-0.440713672271891,-0.356317399544065,1.33510003755479,-0.41663446235147,-0.371489610760137,1.35707866496289
"129",129,-0.94368882738499,-0.278813692665768,-0.376279278569105,-0.980701627377794,-0.28041197273176,-0.362852678710687
